Accident_Id;jour;mois;an;hrmn;lum;dep;com;agg;int;atm;col;adr;lat;long
202200001103;4;7;2022;20:52;5;972;97213;1;1;1;4;AUTOROUTE A1;14,6181000000; -61,0294900000
202200001104;17;9;2022;13:30;1;75;75112;2;4;1;2;AVENUE DU TREMBLAY;48,8419740000;2,4491650000
202200001105;4;7;2022;08:55;1;972;97209;2;1;1;6;SOLEIL LEVANT (BOULEVARD DU);14,6193300000; -61,0388700000
202200001106;17;9;2022;02:00;5;75;75112;2;1;1;3;QUAI DE LA RAPEE;48,8439350000;2,3697560000
202200001107;17;9;2022;11:40;1;75;75111;2;1;1;3;AVENUE PARMENTIER;48,8629590000;2,3762540000
202200001108;4;7;2022;21:05;1;91;91064;2;1;1;2;GARE (AVENUE DE LA);48,7519700000;2,2157400000
202200001109;17;9;2022;01:56;5;75;75108;2;7;1;3;BOULEVARD MALESHERBES;48,8756520000;2,3189090000
202200001110;4;7;2022;07:45;1;91;91377;2;1;1;3;RUE DES CHAMPARTS;48,7172900000;2,2947900000
202200001111;17;9;2022;02:52;5;75;75108;2;1;1;2;AVENUE DES CHAMPS ELYSEES;48,8685770000;2,3114760000
202200001112;5;7;2022;18:00;1;91;91657;2;9;1;6;RUE MAXIME PETIT;48,7064100000;2,4175400000
202200001113;31;8;2022;10:45;1;94;94081;2;2;1;3;CAMILLE GROULT (R);48,7861100000;2,3918600000
202200001114;5;7;2022;08:16;1;87;87085;1;1;1;3;FRACHON ( ave Benoit);45,8560900000;1,2919700000
202200001115;4;7;2022;18:03;1;87;87085;2;1;1;6;WILSON (PLACE);45,8298400000;1,2627400000
202200001116;17;9;2022;14:05;1;94;94081;2;2;1;3;ALGESIRAS (R D);48,8022400000;2,4098000000
202200001117;2;7;2022;23:13;5;87;87085;1;1;1;7;FOUGERAS (RUE DE);45,8598300000;1,2874000000
202200001118;17;9;2022;12:15;1;94;94081;2;5;1;3;JEAN JAURES (AV);48,7931400000;2,3956400000
202200001119;5;7;2022;17:45;1;83;83137;2;3;1;3;PICOT (AVE DU COLONEL);43,1254000000;5,9579000000
202200001120;5;7;2022;14:15;1;83;83137;2;3;1;3;RIGOUMEL (CHEMIN DE);43,1455300000;5,9038700000
202200001121;17;9;2022;19:59;2;94;94046;2;9;1;3;Rue Jean Jaurès;48,7904500000;2,4351900000
202200001122;5;7;2022;09:00;1;83;83126;2;9;7;3;EUROPE (BD DE L');43,1146330000;5,8557970000
202200001123;17;9;2022;14:10;1;94;94034;2;1;1;2;EDOUARD HERRIOT (AV);48,7500000000;2,3200000000
202200001124;1;7;2022;08:32;1;83;83123;2;1;1;6;BUGE (CHEMIN DE LA) N° IMPAIRS;43,1208400000;5,8074500000
202200001125;29;6;2022;17:10;1;83;83069;1;1;1;2;LOUBES (ROUTE DES);43,1149000000;6,0956800000
202200001126;5;7;2022;20:15;1;81;81065;2;3;1;6;PORCHES (CH.DES);43,6021200000;2,2502300000
202200001127;17;9;2022;18:30;2;94;94059;2;2;1;3;Avenue Pasteur / Avenue de Coeuilly;48,8078900000;2,5669800000
202200001128;5;7;2022;18:00;1;78;78238;1;1;1;4;CD 14;48,9791720000;1,8865110000
202200001129;17;9;2022;21:45;5;94;94018;2;1;1;3;26 Rue Victor Hugo;48,8209030000;2,4126150000
202200001130;17;9;2022;04:45;5;93;93073;2;2;1;6;Rue de New-York / Rue de la Haye;49,0112441704;2,5615099449
202200001131;5;7;2022;11:05;1;77;77186;2;1;1;6;D210;48,4127800000;2,7111100000
202200001132;17;9;2022;20:45;5;93;93072;2;1;1;6;Rue Marthe;48,9671500000;2,3808000000
202200001133;4;7;2022;08:15;1;76;76451;2;1;1;4;Boulevard Maurice de Broglie;49,4616700000;1,0755400000
202200001134;17;9;2022;09:30;1;93;93071;2;3;7;6;Place Gaston Bussiere / Rue Lucien Sampaix;48,9373800000;2,5298700000
202200001135;16;9;2022;19:17;1;93;93066;2;1;1;6;Rue du Plouich;48,9429944144;2,3826089712
202200001136;4;7;2022;11:05;1;72;72181;2;9;1;3;LECOUTEUX LIONEL (PL) N° 3;48,0056800000;0,2016300000
202200001137;17;9;2022;19:10;2;93;93051;2;2;1;3;Avenue des Graviers / Avenue Médéric;48,8298800000;2,5813000000
202200001138;4;7;2022;08:45;1;72;72181;2;1;1;4;ROUILLON (RTE DE);48,0039200000;0,1764600000
202200001139;17;9;2022;15:40;1;93;93051;2;1;1;1;Rue Pierre Brossolette;48,8484584888;2,5502522934
202200001140;4;7;2022;17:00;1;71;71270;2;3;1;6;31 Rue Rambuteau;46,3066450289;4,8273177221
202200001141;17;9;2022;22:15;5;93;93050;2;2;1;2;Boulevard du Marechal Foch / Rue Clément Ader;48,8541500000;2,5202400000
202200001142;5;7;2022;08:10;1;67;67447;2;6;1;6;LONDRES (AVENUE DE);48,6111400000;7,7062300000
202200001143;17;9;2022;21:30;5;93;93045;2;2;2;3;Rue Chassagnolle / Avenue Pasteur;48,8764387672;2,4136423678
202200001144;4;7;2022;20:25;1;67;67482;2;3;1;3;CHAMP DE MANOEUVRE (RUE DU);48,6020791691;7,7113214135
202200001145;16;9;2022;18:00;1;93;93057;2;6;1;3;Allee de Luxembourg / Avenue Louise Michel;48,9130900000;2,4973500000
202200001146;4;7;2022;18:30;1;64;64445;2;1;1;4;JEAN MERMOZ;43,3064900000; -0,3762800000
202200001147;17;9;2022;19:40;1;92;92033;2;9;1;3;CROISSANTS;48,8453400000;2,1955800000
202200001148;5;7;2022;17:45;1;64;64102;2;1;1;2;Avenue Henri de Navarre;43,4966600000; -1,4507000000
202200001149;23;6;2022;16:50;1;63;63193;2;1;1;3;MILAN (RUE DE);45,7801868335;3,2060994208
202200001150;5;7;2022;11:05;1;60;60684;2;1;1;6;Rue Albert Thomas;49,2913720000;2,4998140000
202200001151;5;7;2022;06:15;1;59;59508;2;4;1;3;RONCQ (ROUTE);50,7445720000;3,1384380000
202200001152;29;6;2022;22:30;5;59;59017;2;2;1;3;RESISTANTS (RUE DES );50,6908080451;2,8745632767
202200001153;4;7;2022;07:45;1;54;54395;2;2;1;3;MOTHE (RUE DE LA);48,6929998368;6,1965275109
202200001154;5;7;2022;09:25;1;54;54273;2;1;7;2;PATTON (AVENUE);49,1598900000;5,8765200000
202200001155;5;7;2022;05:00;5;51;51454;2;2;1;7;rue de Bezannes;49,2455700000;4,0114100000
202200001156;4;7;2022;16:45;1;51;51230;2;3;1;2;Rue Edouard Vaillant;49,0474207250;3,9695647359
202200001157;4;7;2022;19:59;1;49;49007;2;8;1;7;DESPORTES;47,4625863605; -0,5550026894
202200001158;4;7;2022;14:06;1;49;49007;2;1;1;2;MONPLAISIR BOULEVARD;47,4901500000; -0,5233300000
202200001159;4;7;2022;20:19;1;49;49007;2;1;1;3;RESISTANCE ET DEPORTATION BLD;47,4713500000; -0,5469000000
202200001160;4;7;2022;17:03;1;49;49007;2;1;1;6;RAMON BOULEVARD;47,4857500000; -0,5332300000
202200001161;4;7;2022;15:05;1;47;47001;1;1;1;5;R1113 (VOIE SUR BERGE DE GARONNE);44,2105130000;0,6058690000
202200001162;4;7;2022;17:00;1;45;45234;2;1;1;2;391 Rue du Faubourg Bannier;47,9287050248;1,8959256113
202200001163;5;7;2022;22:00;5;37;37261;2;7;1;6;FUSILLES (RUE DES);47,3947500000;0,6857600000
202200001164;5;7;2022;15:45;1;37;37261;2;6;1;7;ROND POINT EMMAUS;47,4306112468;0,7049274445
202200001165;6;5;2022;17:00;1;35;35051;2;6;1;3;RENNES (RUE DE);48,1140330059; -1,6203244776
202200001166;5;7;2022;22:00;2;33;33550;2;1;1;6;Avenue des Pyrénées;44,7598000000; -0,5560200000
202200001167;5;7;2022;10:20;1;33;33063;2;3;1;3;Boulevard Maréchal Leclerc;44,8279790524; -0,5931141973
202200001168;4;7;2022;18:10;1;33;33162;2;3;1;3;Avenue du Taillan-Médoc;44,8792100000; -0,6465100000
202200001169;5;7;2022;12:20;1;33;33529;2;6;1;3;CARNOT (RUE DU PRESIDENT);44,6267300000; -1,1415400000
202200001170;5;7;2022;02:40;5;33;33529;2;6;1;6;rue Lagrua;44,6381209411; -1,1535161734
202200001171;5;7;2022;10:50;1;31;31555;2;1;1;6;ALL HENRI SELLIER;43,5772900000;1,4373400000
202200001172;5;7;2022;09:40;1;31;31555;2;1;1;3;FAUBOURG BONNEFOY (RUE DU) DU 1AU 231;43,6174450000;1,4546400000
202200001173;5;7;2022;03:15;5;31;31555;2;9;1;6;RUE DU POLE;43,6468621681;1,4187249541
202200001174;5;7;2022;15:57;1;29;29019;2;1;1;6;14 rue Docteur Charcot;48,4024630000; -4,4722150000
202200001175;5;7;2022;11:15;1;27;27375;2;1;7;2;CHAMP DE VILLE (PLACE DU);49,2102000000;1,1646800000
202200001176;30;6;2022;15:55;1;22;22113;1;1;1;1;KERMARIA SULARD (ROUTE DE);48,7434100000; -3,4267600000
202200001177;3;7;2022;11:50;1;21;21054;2;1;1;3;CLEMENCEAU (BOULEVARD);47,0234500000;4,8330300000
202200001178;5;7;2022;22:15;5;19;19272;2;1;1;7;Raymond Poincaré (Av);45,2747686577;1,7711462975
202200001179;5;7;2022;16:30;1;17;17461;2;1;1;6;MALAKOFF (AVENUE);45,6374300000; -1,0597400000
202200001180;5;7;2022;15:10;1;15;15014;2;3;1;3;MARTY (RUE PIERRE);44,9226780000;2,4431290000
202200001181;5;7;2022;17:20;1;13;13103;2;1;1;3;AVENUE GUYNEMER -GEORGES;43,6298401466;5,1022679707
202200001182;23;4;2022;00:40;5;13;13213;2;1;1;7;CROIX ROUGE (AVENUE);43,3350100000;5,4437600000
202200001183;5;7;2022;04:10;3;13;13047;1;1;1;1;R.N 569;43,4879400000;4,9635400000
202200001184;4;7;2022;17:20;1;13;13005;2;1;1;2;ECOLE JEAN MERMOZ;43,2864600000;5,5748300000
202200001185;5;7;2022;02:56;5;06;06088;2;1;1;1;CENTRALE (RUE);43,6984200000;7,2769400000
202200001186;4;7;2022;15:53;1;06;06069;1;1;1;7;6 Chemin de la Madeleine;43,6570400000;6,9336000000
202200001187;4;7;2022;16:40;1;06;06027;2;1;1;2;PLAGE BOULEVARD DE LA;43,6505100000;7,1512000000
202200001188;4;7;2022;15:55;1;04;04112;2;5;1;3;MAJORAL ARNAUD (AV.);43,8311900000;5,7784000000
202200001189;5;7;2022;16:50;1;01;01289;1;2;1;3;LENT (ROUTE DE);46,1731700000;5,2302300000
202200001190;5;7;2022;08:15;1;75;75117;2;1;1;2;PORTE DE CLICHY;48,8951580000;2,3064100000
202200001191;5;7;2022;12:31;1;75;75106;2;1;1;1;RUE DANTON;48,8523000000;2,3415000000
202200001192;5;7;2022;07:45;1;75;75120;2;2;7;6;RUE DE BELLEVILLE;48,8759760000;2,4025350000
202200001193;5;7;2022;14:40;1;75;75119;2;2;1;3;AVENUE DE FLANDRE;48,8923220000;2,3791500000
202200001194;5;7;2022;14:45;1;75;75119;2;3;1;2;RUE DE BELLEVILLE;48,8732760000;2,3819010000
202200001195;4;7;2022;22:50;5;75;75118;2;3;1;6;RUE ORDENER;48,8902830000;2,3583080000
202200001196;29;6;2022;18:10;1;75;75116;2;2;1;6;RUE DES VIGNES;48,8573100000;2,2730380000
202200001197;5;7;2022;20:50;2;75;75115;2;2;1;6;RUE DE VAUGIRARD;48,8383130000;2,2984540000
202200001198;5;7;2022;17:35;1;75;75115;2;1;1;3;RUE LINOIS;48,8487340000;2,2825620000
202200001199;5;7;2022;15:45;1;75;75115;2;1;1;6;RUE LECOURBE;48,8447960000;2,3100390000
202200001200;4;7;2022;15:50;1;75;75115;2;1;1;2;BOULEVARD GARIBALDI;48,8473740000;2,3038950000
202200001201;4;7;2022;11:50;1;75;75114;2;1;1;6;BOULEVARD JOURDAN;48,8228860000;2,3274010000
202200001202;5;7;2022;23:05;5;75;75113;2;1;1;6;AVENUE D IVRY;48,8253610000;2,3616360000
202200001203;5;7;2022;13:10;1;75;75113;2;3;1;3;BOULEVARD KELLERMANN;48,8210030000;2,3507880000
202200001204;5;7;2022;19:00;1;75;75112;2;7;1;3;BOULEVARD DE REUILLY;48,8395310000;2,3952230000
202200001205;5;7;2022;19:15;1;75;75109;2;1;1;6;BOULEVARD DE CLICHY;48,8832450000;2,3339790000
202200001206;5;7;2022;23:00;5;75;75108;2;7;1;6;RUE D AMSTERDAM;48,8833200000;2,3271620000
202200001207;5;7;2022;15:00;1;75;75108;2;7;1;3;PLACE DE LA CONCORDE;48,8667660000;2,3220420000
202200001208;4;7;2022;12:40;1;75;75108;2;2;1;6;AVENUE DES CHAMPS ELYSEES;48,8705220000;2,3052820000
202200001209;5;7;2022;19:58;1;75;75101;2;4;1;6;RUE DU LOUVRE;48,8644610000;2,3426480000
202200001210;5;7;2022;17:45;1;75;75103;2;1;1;6;RUE BLONDEL;48,8685150000;2,3547820000
202200001211;5;7;2022;12:20;1;75;75101;2;5;1;3;BOULEVARD DE LA MADELEINE;48,8699240000;2,3279870000
202200001212;5;7;2022;19:45;1;94;94081;2;3;1;3;GABRIEL PERI (R);48,7980200000;2,3994100000
202200001213;5;7;2022;08:45;1;94;94076;2;1;1;2;PARIS (AV DE);48,8021440000;2,3647240000
202200001214;4;7;2022;15:20;1;94;94016;2;9;1;4;174 Rue Gabriel Péri;48,7950000000;2,3435000000
202200001215;5;7;2022;18:05;1;94;94011;2;9;1;1;Avenue Rhin et Danube;48,7705390000;2,4899380000
202200001216;4;7;2022;10:45;1;94;94028;2;3;1;6;Rue Louis Pasteur Vallery Radot / Rue Pierre Marivaux;48,7893837583;2,4427306652
202200001217;5;7;2022;00:35;5;94;94059;2;1;1;6;avenue de combault;48,8040000000;2,5890000000
202200001218;4;7;2022;14:00;1;94;94059;2;3;1;3;Avenue André Rouy / Avenue Lucie;48,8193600000;2,5579700000
202200001219;5;7;2022;08:35;1;93;93078;2;1;1;1;Avenue Emile Dambel;48,9539700000;2,5489400000
202200001220;5;7;2022;20:25;1;93;93066;2;1;1;6;POTERIE;48,9436000000;2,3475400000
202200001221;5;7;2022;12:40;1;93;93062;2;2;1;1;Allée Nicolas Carnot / Allée de Gagny;48,8905690000;2,5154950000
202200001222;5;7;2022;07:55;1;93;93050;2;3;1;3;Rue Paul et Camille Thomoux / Rue de Villemomble;48,8738196834;2,5297000855
202200001223;5;7;2022;10:45;1;93;93046;2;1;7;6;Allée de l'Est - Parking LeroyMerlin;48,9293400000;2,5561100000
202200001224;5;7;2022;14:30;1;93;93027;2;1;1;6;Avenue Paul Vaillant Couturier;48,9212700000;2,4113000000
202200001225;5;7;2022;13:10;1;93;93010;2;6;1;6;Avenue de la République;48,8950600000;2,4775800000
202200001226;5;7;2022;17:00;1;93;93008;2;1;1;3;Avenue Henri Barbusse;48,9081580000;2,4267790000
202200001227;5;7;2022;20:45;1;93;93005;2;2;1;1;Route de Mitry / Rue Ambroise Paré;48,9494650000;2,5196470000
202200001228;5;7;2022;16:25;1;92;92073;2;1;1;6;SELLIER (BOULEVARD HENRI);48,8647660000;2,2190360000
202200001229;4;7;2022;17:45;1;92;92033;2;1;1;7;REGARD;48,8436543426;2,1834468842
202200001230;5;7;2022;12:23;1;92;92063;2;1;1;4;BONAPARTE (AVENUE NAPOLEON) SUD;48,8767300000;2,1717600000
202200001231;5;7;2022;19:35;1;92;92062;2;1;1;2;BAS-ROGERS (RUE DES) N° 2 AU 38;48,8799580109;2,2311405837
202200001232;4;7;2022;12:30;1;92;92050;2;9;1;1;JOLIOT CURIE F. ET IRENE AVENUE  N°PAIRS;48,8894060221;2,2042828202
202200001233;5;7;2022;09:40;1;92;92049;2;1;1;3;BRIAND AVENUE ARISTIDE N°1 A 129;48,8155000000;2,3258100000
202200001234;4;7;2022;15:20;1;92;92036;2;2;1;3;LOUIS ROCHE (AVENUE) (1/45);48,9210327293;2,3252311349
202200001235;5;7;2022;13:00;1;92;92062;2;6;1;2;ROND POINT DE LA LIBERTE;48,8867718525;2,2451478839
202200001236;5;7;2022;08:45;1;92;92062;2;1;1;2;DE DION BOUTON (QUAI) DU 1 AU 28;48,8760983065;2,2396783233
202200001237;2;7;2022;23:15;5;92;92025;2;2;1;3;GABRIEL PERI (RUE);48,9157486797;2,2324300557
202200001238;5;7;2022;09:55;1;92;92014;2;1;1;5;GENERAL LECLERC (AV.) (1 A 55BIS - 2 A 4;48,7855470687;2,3176895678
202200001239;13;5;2022;20:04;1;92;92002;2;6;1;7;LE NOTRE (AVENUE);48,7691671411;2,3063452989
202200001240;2;7;2022;12:45;1;83;83043;1;1;1;7;route departementale 41;43,2185780000;6,2981000000
202200001241;5;7;2022;15:00;1;54;54462;1;1;1;1;D1;48,6217327480;6,3212156297
202200001242;2;7;2022;14:30;1;62;62275;2;9;1;1;Rue Dubrulle;50,3340430000;1,8748710000
202200001243;6;7;2022;01:10;3;38;38448;1;1;1;6;Route de Glay;45,4351000000;4,8087560000
202200001244;20;6;2022;13:30;1;91;91016;1;9;1;2;Rue Nationale;48,3021380000;1,9923440000
202200001245;21;6;2022;19:50;1;91;91613;1;1;1;7;D113;48,3971170000;1,9920080000
202200001246;5;7;2022;18:55;1;33;33393;1;1;1;1;185 Route de Paris;44,9685940000; -0,2201960000
202200001247;6;7;2022;07:45;1;71;71448;1;1;1;2;AUtoroute A6, Pk 379+110, sens PARIS/LYON;46,3789710000;4,8458720000
202200001248;6;7;2022;00:45;3;972;97210;1;1;3;7;RN6;14,6034040000; -60,9332980000
202200001249;5;7;2022;16:50;1;21;21362;1;1;1;2;A6;47,2234740000;4,5920280000
202200001250;5;7;2022;18:15;1;34;34270;2;1;1;3;M5;43,5939200000;3,8338210000
202200001251;5;7;2022;18:40;1;66;66028;2;1;2;1;D22C;42,6869098001;2,9208478332
202200001252;5;7;2022;09:15;1;34;34077;2;1;7;6;Grand Rue Marie Lacroix;43,6569430000;3,8860170000
202200001253;5;7;2022;16:30;1;56;56251;2;1;1;3;Rue des Sports;47,6289730000; -2,6537080000
202200001254;6;7;2022;15:30;1;82;82102;1;1;1;1;D88;44,0147080000;0,8357010000
202200001255;5;7;2022;13:25;1;82;82005;1;1;1;6;D3;43,7985170000;1,2224650000
202200001256;5;7;2022;16:40;1;65;65258;2;1;1;7;764 Rue de la Lande;43,1070070000;0,3782640000
202200001257;5;7;2022;21:30;3;11;11129;2;1;1;6;;42,9341730000;2,2044650000
202200001258;5;7;2022;14:40;1;71;71073;1;3;1;3;Route du Pont de Paris;46,9186210000;4,7523860000
202200001259;6;7;2022;00:40;3;71;71184;1;1;1;6;D681;47,0127790000;4,3226480000
202200001260;5;7;2022;17:40;1;89;89311;2;2;1;2;Les Michauts;47,7486120000;3,3969480000
202200001261;6;7;2022;07:45;1;49;49205;1;1;1;6;route départementale 768;47,7489910000; -0,5009080000
202200001262;6;7;2022;00:05;5;42;42005;1;6;1;3;La Gouyonnière;45,5228110000;4,2941740000
202200001263;5;7;2022;15:50;1;22;22226;1;1;1;2;Penn ar Vouilhenn;48,7128120000; -3,5252590000
202200001264;24;6;2022;12:23;1;25;25402;1;1;1;7;D437c - PR 09+770;47,3467630000;6,9087030000
202200001265;5;7;2022;19:23;1;29;29031;1;1;1;7;D49 - Route de la Foret;47,7750380000; -3,5428430000
202200001266;5;7;2022;10:10;1;31;31031;2;2;1;3;Rue du Lavet;43,0929080000;0,5854140000
202200001267;6;7;2022;01:30;5;31;31390;2;9;1;6;Avenue de Saint-Gaudens;43,0871731779;0,5756798387
202200001268;30;6;2022;18:45;1;38;38069;1;1;8;1;Route départementale 1085;45,4807610000;5,2920250000
202200001269;5;7;2022;14:55;1;38;38073;1;1;1;7;RD 526;44,9578740000;5,9616010000
202200001270;5;7;2022;18:50;1;01;01163;1;3;7;1;D1;46,4041050000;5,2217590000
202200001271;6;7;2022;08:50;1;01;01125;1;1;1;1;D936;46,2542740000;5,5057380000
202200001272;5;7;2022;14:40;1;26;26083;1;1;7;7;départementale 53;45,2219370000;4,9600700000
202200001273;6;7;2022;08:00;1;58;58062;2;1;7;6;Rue de Nevers;47,0631390000;3,9315230000
202200001274;6;7;2022;08:40;1;50;50142;1;1;1;3;Cosqueville;49,6907460000; -1,4061210000
202200001275;6;7;2022;18:45;1;64;64530;1;1;1;7;Chemin des Tuileries;43,3015870000; -0,7951570000
202200001276;5;7;2022;11:11;1;10;10114;1;1;1;1;;48,5114161266;3,6150423996
202200001277;5;8;2022;11:30;1;14;14437;2;1;1;1;D513;49,1852138720; -0,3140115738
202200001278;8;8;2022;12:35;1;13;13208;2;1;1;3;ANDRE ZENATTI (AVENUE);43,2763400000;5,3825600000
202200001279;8;8;2022;09:00;1;13;13215;2;1;1;3;GAFFAREL (RUE);43,3492500000;5,3594200000
202200001280;7;8;2022;05:30;5;13;13202;2;1;1;2;JOLIETTE (QUAI DE LA);43,3004700000;5,3638700000
202200001281;8;8;2022;17:50;1;06;06088;2;3;1;6;JOLY (CORNICHE ANDRE DE);43,6989200000;7,2938200000
202200001282;8;8;2022;13:30;1;06;06088;2;1;1;5;STE MARGUERITE (AV.) A PARTIR DU 62-63);43,6778900000;7,2145500000
202200001283;8;8;2022;09:02;1;06;06088;2;1;1;2;ANGLAIS (DU N° 114 AU N° 263);43,6865600000;7,2382200000
202200001284;8;8;2022;09:10;1;06;06088;2;1;1;3;CASSIN (BD RENE);43,6696500000;7,2139300000
202200001285;7;8;2022;05:30;2;06;06029;2;1;1;6;VALLOMBROSA (BOULEBARD);43,5526700000;7,0060000000
202200001286;5;8;2022;15:20;1;75;75115;2;4;1;3;BOULEVARD PERIPHERIQUE INTERIEUR SUD;48,8353040000;2,2722670000
202200001287;8;8;2022;14:40;1;75;75119;2;7;1;3;PLACE AUGUSTE BARON;48,9002790000;2,3870160000
202200001288;8;8;2022;06:10;2;75;75118;2;1;1;2;BOULEVARD DE CLICHY;48,8841790000;2,3286900000
202200001289;8;8;2022;07:30;1;75;75113;2;3;1;2;AVENUE PIERRE MENDES FRANCE;48,8404050000;2,3688460000
202200001290;7;8;2022;15:20;1;75;75112;2;2;1;3;AVENUE DES TERROIRS DE FRANCE;48,8306470000;2,3863560000
202200001291;7;8;2022;15:58;1;75;75103;2;2;1;3;RUE GRENETA;48,8653770000;2,3535370000
202200001292;6;8;2022;20:10;1;75;75104;2;2;1;6;QUAI DE GESVRES;48,8567160000;2,3489310000
202200001293;7;8;2022;12:40;1;93;93073;2;3;1;3;Avenue de Navarre / Avenue Henri IV;48,9507134060;2,5846507088
202200001294;7;8;2022;22:37;5;93;93071;2;2;1;3;Rue d'Aulnay / Avenue John Fitzgerald Kennedy;48,9397100000;2,5130300000
202200001295;8;8;2022;18:30;1;93;93066;2;1;1;1;Rue des Blés;48,9129364537;2,3593832021
202200001296;8;8;2022;14:10;1;93;93048;2;3;1;3;Rue de Rosny / Rue Pierre de Montreuil;48,8635200000;2,4498200000
202200001297;8;8;2022;21:00;1;93;93008;2;3;1;3;Rue du Bois d’Amour / Rue d’Ankara;48,9093400000;2,4658100000
202200001298;8;8;2022;17:45;1;92;92051;2;3;1;3;SABLONS (BOULEVARD DES);48,8788853567;2,2708356678
202200001299;8;8;2022;14:40;1;92;92002;2;3;1;3;DIVISION LECLERC (53 A 217 - 58 A 186);48,7427471113;2,3028518557
202200001300;7;8;2022;19:30;1;92;92002;2;1;1;4;DOCTEUR TENINE (AVENUE DU);48,7625674476;2,3114520907
202200001301;3;8;2022;16:25;1;24;24555;1;1;1;1;D67;45,2981960000;1,0559750000
202200001302;8;8;2022;17:45;1;01;01248;1;1;1;5;D38;45,8821890000;4,9032280000
202200001303;8;8;2022;16:00;1;85;85080;1;4;1;3;;46,4331750000; -0,8297970000
202200001304;8;8;2022;18:50;1;16;16171;2;3;1;7;314 Route de la Croisille;45,5897040000; -0,2637070000
202200001305;3;8;2022;07:20;2;71;71452;1;1;1;7;Les Janiauds;46,5225820000;4,4716930000
202200001306;5;8;2022;14:50;1;62;62087;2;1;1;7;Rue de Longue Digue;50,8087640000;2,1165730000
202200001307;9;8;2022;11:15;1;91;91363;1;1;1;2;D3;48,6439120000;2,1915580000
202200001308;7;8;2022;23:35;3;84;84027;1;1;1;6;D237;44,1119630000;4,7260090000
202200001309;8;8;2022;18:10;1;30;30326;1;1;1;7;;43,9981710000;4,7149800000
202200001310;9;8;2022;13:35;1;34;34095;1;1;1;5;M114;43,5324260000;3,7589120000
202200001311;8;8;2022;18:00;1;51;51029;2;3;1;7;Rue de la Carriere;48,9719320000;4,0076280000
202200001312;8;8;2022;08:55;1;56;56258;2;6;7;3;4 Route de Carnac;47,5895120000; -3,0294930000
202200001313;9;8;2022;20:00;2;76;76224;1;2;1;3;D925;49,6344400000;0,3378700000
202200001314;9;8;2022;06:30;2;2B;2B286;2;1;1;2;Querciolo;42,4859680000;9,4798170000
202200001315;8;8;2022;18:45;1;81;81220;2;1;1;6;rue des cordeliers;43,8212840000;1,7235550000
202200001316;8;8;2022;19:00;1;89;89143;2;3;1;3;Grande Rue;48,2125060000;3,0747880000
202200001317;9;8;2022;13:25;1;61;61464;2;1;1;2;route de mortagne;48,6061530000;0,1843540000
202200001318;9;8;2022;12:55;1;55;55332;1;1;1;7;chemin rural de Menaucourt;48,6527970000;5,3678410000
202200001319;8;8;2022;01:45;4;49;49373;2;1;1;6;Place de l Église;47,2006100000; -0,4291240000
202200001320;9;8;2022;13:20;1;49;49160;1;1;7;6;La Charbonnerie;47,4164660000; -0,9584610000
202200001321;9;8;2022;16:27;1;02;02710;1;1;1;7;D341;49,7653690000;3,2331560000
202200001322;9;8;2022;18:45;1;54;54029;2;1;1;6;Route de Briey;49,3661973910;5,9060043104
202200001323;6;8;2022;01:30;5;06;06038;2;1;1;6;parking de pré du lac;43,6808310000;6,9722840000
202200001324;5;8;2022;21:00;1;14;14586;1;1;1;6;D124;49,3320275089; -1,0499280130
202200001325;9;8;2022;11:15;1;50;50349;1;2;7;3;RD249 - RD437;48,9953470000; -1,5319810000
202200001326;8;8;2022;15:28;1;18;18161;1;1;1;1;;46,8053690000;2,8237790000
202200001327;8;8;2022;15:45;1;21;21543;1;1;1;6;rue de la planchotte RD102;47,7044320000;4,8404570000
202200001328;7;8;2022;23:30;3;21;21638;1;1;1;7;Rue de l Ignon;47,5183930000;5,1765860000
202200001329;9;8;2022;04:04;5;04;04121;1;1;1;6;D907;44,0035350000;6,1994000000
202200001330;8;8;2022;18:38;1;04;04121;1;1;1;6;Gros Prefaissal;44,0301690000;6,1727710000
202200001331;8;8;2022;15:50;1;85;85234;2;1;1;7;3 Rue du Marche;46,7847527000; -2,0736680900
202200001332;8;8;2022;22:28;3;27;27032;1;1;1;6;Chemin de Corneuil;48,9280910000;1,1473720000
202200001333;1;8;2022;18:00;1;31;31457;1;1;1;2;A64 - PK 224.300 sens BAYONNE TOULOUSE;43,1557630000;0,9657670000
202200001334;7;8;2022;20:50;2;67;67506;2;1;1;7;12 Rue du Moulin;48,6703540000;7,7047470000
202200001335;7;8;2022;11:30;1;42;42155;1;1;1;4;A89;45,8242240000;4,1294700000
202200001336;8;8;2022;13:15;1;74;74010;2;1;1;2;42 Rue des Églantines;45,8865470000;6,1095480000
202200001337;9;8;2022;07:55;1;06;06085;2;6;1;3;avenue des alliés;43,5856020000;7,0062790000
202200001338;8;8;2022;20:20;1;44;44026;1;1;1;3;A11;47,2902720000; -1,5002480000
202200001339;7;8;2022;12:00;1;91;91649;1;1;1;7;D31;48,5538940000;2,3441330000
202200001340;7;8;2022;00:45;3;2B;2B220;1;1;1;1;D18;42,4488900000;9,1835190000
202200001341;8;8;2022;17:00;1;34;34145;2;1;1;5;Avenue du Vidourle;43,6887600000;4,1579280000
202200001342;9;8;2022;03:16;5;83;83065;1;1;1;6;D98a;43,2597450000;6,5905630000
